time, angle
20.671, 1.1257373675363425
20.681, 1.0943214410004445
20.691, 1.0576695267085636
20.701, 1.0210176124166828
20.711, 0.9791297103688188
20.721, 0.932005820564972
20.731, 0.8848819307611251
20.741, 0.8377580409572781
20.751, 0.7801621756414653
20.761, 0.7225663103256524
20.771, 0.6597344572538565
20.781, 0.6021385919380438
20.791, 0.5393067388662478
20.801, 0.47123889803846897
20.811, 0.4031710572106901
20.822, 0.3351032163829113
20.832, 0.2617993877991494
20.842, 0.18849555921538758
20.852, 0.12042771838760873
20.862, 0.047123889803846894
20.872, -0.020943951023931956
20.882, -0.09424777960769379
20.892, -0.16755160819145565
20.902, -0.24085543677521745
20.912, -0.3036872898470133
20.922, -0.37175513067479216
20.932, -0.4398229715025711
20.942, -0.5078908123303498
20.952, -0.5654866776461628
20.962, -0.6283185307179586
20.972, -0.6859143960337715
20.982, -0.7487462491055674
20.992, -0.7958701389094143
21.002, -0.8482300164692442
21.012, -0.9005898940290741
21.022, -0.9424777960769379
21.032, -0.9896016858807848
21.042, -1.0262536001726656
21.052, -1.0629055144645467
21.062, -1.0943214410004445
21.072, -1.1257373675363425
21.082, -1.1519173063162573
21.092, -1.1728612573401895
21.102, -1.1938052083641213
21.112, -1.2095131716320704
21.122, -1.2252211349000193
21.132, -1.2304571226560024
21.142, -1.2356931104119853
21.152, -1.2409290981679684
21.163, -1.2409290981679684
21.173, -1.2356931104119853
21.183, -1.2304571226560024
21.193, -1.2147491593880533
21.203, -1.1990411961201044
21.213, -1.1833332328521553
21.223, -1.1571532940722404
21.233, -1.1309733552923256
21.243, -1.1047934165124107
21.253, -1.0733774899765127
21.263, -1.0367255756846319
21.273, -0.9948376736367678
21.283, -0.9529497715889039
21.293, -0.91106186954104
21.303, -0.8639379797371932
21.313, -0.8115781021773633
21.323, -0.7539822368615503
21.334, -0.7016223593017205
21.344, -0.6387905062299246
21.354, -0.5759586531581287
21.364, -0.5131268000863328
21.374, -0.445058959258554
21.384, -0.38746309394274114
21.394, -0.3141592653589793
21.404, -0.24609142453120048
21.414, -0.17278759594743862
21.424, -0.10995574287564278
21.434, -0.03665191429188092
21.444, 0.03665191429188092
21.454, 0.10995574287564278
21.464, 0.17278759594743862
21.474, 0.24609142453120048
21.484, 0.3141592653589793
21.494, 0.38746309394274114
21.504, 0.445058959258554
21.514, 0.5131268000863328
21.524, 0.5759586531581287
21.534, 0.6387905062299246
21.544, 0.7016223593017205
21.554, 0.7539822368615503
21.564, 0.8063421144213802
21.574, 0.8587019919812101
21.584, 0.91106186954104
21.594, 0.9529497715889039
21.604, 0.9948376736367678
21.614, 1.0314895879286488
21.624, 1.0681415022205298
21.634, 1.0995574287564276
21.644, 1.1309733552923256
21.654, 1.1571532940722404
21.664, 1.1780972450961724
21.675, 1.1990411961201044
21.685, 1.2147491593880533
21.695, 1.2252211349000193
21.705, 1.2356931104119853
21.715, 1.2356931104119853
21.725, 1.2409290981679684
21.735, 1.2409290981679684
21.745, 1.2356931104119853
21.755, 1.2252211349000193
21.765, 1.2095131716320704
21.775, 1.1938052083641213
21.785, 1.1728612573401895
21.795, 1.1466813185602744
21.805, 1.1257373675363425
21.815, 1.0943214410004445
21.825, 1.0576695267085636
21.835, 1.0210176124166828
21.846, 0.9791297103688188
21.856, 0.932005820564972
21.866, 0.8848819307611251
21.876, 0.8325220532012952
21.886, 0.7801621756414653
21.896, 0.7278022980816354
21.906, 0.6702064327658226
21.916, 0.6073745796940266
21.926, 0.5445427266222308
21.936, 0.48694686130641796
21.946, 0.41887902047863906
21.956, 0.3508111796508602
21.966, 0.2827433388230814
21.976, 0.21991148575128555
21.986, 0.1466076571675237
21.996, 0.07330382858376185
22.006, 0.005235987755982989
22.016, -0.06283185307179587
22.026, -0.1361356816555577
22.036, -0.20420352248333656
22.046, -0.2775073510670984
22.056, -0.34557519189487723
22.066, -0.4031710572106901
22.076, -0.47123889803846897
22.086, -0.5340707511102649
22.096, -0.5969026041820606
22.106, -0.6544984694978736
22.116, -0.7120943348136864
22.126, -0.7644542123735164
22.136, -0.8168140899333463
